"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"Windpowr";"The Wind";"2876195452";"1062081901899460610";"/Windpowr/status/1062081901899460610";"2018-11-12 20:37:12";1542055032;"RT Siemens_Energy ""RT siemensindustry: How #IoT applications help to save energy? Spanish #automotive supplier Gestamp reduced its consumption by 15% w/ our #MindSphere cloud-based software platform: http://sie.ag/2qJrg9W 
#EnergyManagement #sps_live pic.twitter.com/dncQ1kvtlb""";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT Siemens_Energy ""RT siemensindustry: How <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> applications help to save energy? Spanish <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/automotive?src=hash""><s>#</s><b>automotive</b></a> supplier Gestamp reduced its consumption by 15% w/ our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> cloud-based software platform: <a class=""twitter-timeline-link"" data-expanded-url=""http://sie.ag/2qJrg9W"" dir=""ltr"" href=""https://t.co/AD6PAZSWrb"" rel=""nofollow noopener"" target=""_blank"" title=""http://sie.ag/2qJrg9W""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">sie.ag/2qJrg9W</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EnergyManagement?src=hash""><s>#</s><b>EnergyManagement</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sps_live?src=hash""><s>#</s><b>sps_live</b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dncQ1kvtlb"">pic.twitter.com/dncQ1kvtlb</a>""</p>";"['http://sie.ag/2qJrg9W']";"['IoT', 'automotive', 'MindSphere', 'EnergyManagement', 'sps_live']";True;"['https://pbs.twimg.com/media/Dr0vtgvW4AQ_WNE.jpg']";"";0;0;0;False;False;"";"[]"
"cxotalk";"CXOTALK";"1623840468";"1062075563307872256";"/cxotalk/status/1062075563307872256";"2018-11-12 20:12:01";1542053521;"Cities can optimize all its infrastructure. This is doable if they start with two pieces of infrastructure and connect those two data streams to MindSphere and repeat.
https://www.cxotalk.com/video/building-smart-cities-future-infrastructure …
-- @MartinPowell14, Head of Urban Devt. @SiemensUSA
#CXOTalk #SmartCities #MindSphere pic.twitter.com/qk58hQg7DV";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Cities can optimize all its infrastructure. This is doable if they start with two pieces of infrastructure and connect those two data streams to MindSphere and repeat.
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.cxotalk.com/video/building-smart-cities-future-infrastructure"" dir=""ltr"" href=""https://t.co/PE4i2jED6r"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.cxotalk.com/video/building-smart-cities-future-infrastructure""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">cxotalk.com/video/building</span><span class=""invisible"">-smart-cities-future-infrastructure</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
-- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1248658393"" dir=""ltr"" href=""/MartinPowell14""><s>@</s><b>MartinPowell14</b></a>, Head of Urban Devt. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16578473"" dir=""ltr"" href=""/SiemensUSA""><s>@</s><b>SiemensUSA</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CXOTalk?src=hash""><s>#</s><b>CXOTalk</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SmartCities?src=hash""><s>#</s><b>SmartCities</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/qk58hQg7DV"">pic.twitter.com/qk58hQg7DV</a></p>";"['https://www.cxotalk.com/video/building-smart-cities-future-infrastructure']";"['CXOTalk', 'SmartCities', 'MindSphere']";True;"['https://pbs.twimg.com/media/Dr1AGJoX0AMx7au.jpg']";"";0;0;0;False;False;"";"[]"
"siemensindustry";"Siemens Industry";"52698165";"1062057548176592898";"/siemensindustry/status/1062057548176592898";"2018-11-12 19:00:26";1542049226;"How #IoT applications help to save energy? Spanish #automotive supplier @Gestamp reduced its consumption by 15% w/ our #MindSphere cloud-based software platform: http://sie.ag/2qJrg9W 
#EnergyManagement #sps_livepic.twitter.com/Zg6kDp0Z13";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> applications help to save energy? Spanish <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/automotive?src=hash""><s>#</s><b>automotive</b></a> supplier <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2772513199"" dir=""ltr"" href=""/gestamp""><s>@</s><b>Gestamp</b></a> reduced its consumption by 15% w/ our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> cloud-based software platform: <a class=""twitter-timeline-link"" data-expanded-url=""http://sie.ag/2qJrg9W"" dir=""ltr"" href=""https://t.co/jHB3NfJyvX"" rel=""nofollow noopener"" target=""_blank"" title=""http://sie.ag/2qJrg9W""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">sie.ag/2qJrg9W</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EnergyManagement?src=hash""><s>#</s><b>EnergyManagement</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sps_live?src=hash""><s>#</s><b>sps_live</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Zg6kDp0Z13"">pic.twitter.com/Zg6kDp0Z13</a></p>";"['http://sie.ag/2qJrg9W']";"['IoT', 'automotive', 'MindSphere', 'EnergyManagement', 'sps_livepic']";True;"['https://pbs.twimg.com/media/Dr0vtgvW4AQ_WNE.jpg']";"";17;9;0;False;False;"";"[]"
"SabineKabusch";"Sabine Kabusch";"896732094168268801";"1062042333330526208";"/SabineKabusch/status/1062042333330526208";"2018-11-12 17:59:58";1542045598;"I am looking forward to seeing the outcome on Wednesday in the #SiemensCity in #Vienna. 😎👏🏻 #AI #MindSphere #technicalsolution #EBDVF2018https://twitter.com/WilmaMert/status/1061944121030598657 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I am looking forward to seeing the outcome on Wednesday in the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SiemensCity?src=hash""><s>#</s><b>SiemensCity</b></a> in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Vienna?src=hash""><s>#</s><b>Vienna</b></a>. <img alt=""😎"" aria-label=""Emoji: Lächelndes Gesicht mit Sonnenbrille"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60e.png"" title=""Lächelndes Gesicht mit Sonnenbrille""/><img alt=""👏🏻"" aria-label=""Emoji: Applaus-Zeichen (heller Hautton)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f-1f3fb.png"" title=""Applaus-Zeichen (heller Hautton)""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AI?src=hash""><s>#</s><b>AI</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/technicalsolution?src=hash""><s>#</s><b>technicalsolution</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EBDVF2018?src=hash""><s>#</s><b>EBDVF2018</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/WilmaMert/status/1061944121030598657"" dir=""ltr"" href=""https://t.co/QPay1C6y92"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/WilmaMert/status/1061944121030598657""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/WilmaMert/stat</span><span class=""invisible"">us/1061944121030598657</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/WilmaMert/status/1061944121030598657']";"['SiemensCity', 'Vienna', 'AI', 'MindSphere', 'technicalsolution', 'EBDVF2018https']";False;"[]";"";6;0;0;False;False;"";"[]"
"lauraasiemens";"Laura Agla";"2850170188";"1062005040284524544";"/lauraasiemens/status/1062005040284524544";"2018-11-12 15:31:47";1542036707;"#Siemens helping to speed up the digital enterprise journey in the cloud. #teamcenter #mindsphere http://pbynd.co/w3qu6 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Siemens?src=hash""><s>#</s><b>Siemens</b></a> helping to speed up the digital enterprise journey in the cloud. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/teamcenter?src=hash""><s>#</s><b>teamcenter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mindsphere?src=hash""><s>#</s><b><strong>mindsphere</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://pbynd.co/w3qu6"" dir=""ltr"" href=""https://t.co/qEGDbyN77u"" rel=""nofollow noopener"" target=""_blank"" title=""http://pbynd.co/w3qu6""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pbynd.co/w3qu6</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://pbynd.co/w3qu6']";"['Siemens', 'teamcenter', 'mindsphere']";False;"[]";"";0;1;0;False;False;"";"[]"
"kesterize";"Kester Low";"16731757";"598555606153240576";"/kesterize/status/598555606153240576";"2015-05-13 18:29:11";1431541751;"“We Are An Evolutionary Force” by ‘@JasonSilva #LinguisticPliability #mindsphere http://bit.ly/1RFozNz ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“We Are An Evolutionary Force” by ‘<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""43904362"" dir=""ltr"" href=""/JasonSilva""><s>@</s><b>JasonSilva</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LinguisticPliability?src=hash""><s>#</s><b>LinguisticPliability</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mindsphere?src=hash""><s>#</s><b><strong>mindsphere</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1RFozNz"" dir=""ltr"" href=""http://t.co/GC7CyoCEOa"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1RFozNz""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1RFozNz</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://bit.ly/1RFozNz']";"['LinguisticPliability', 'mindsphere']";False;"[]";"";1;0;0;False;False;"";"[]"
"OphelieJanus";"ophelie janus";"738799560940740608";"889583691831197696";"/OphelieJanus/status/889583691831197696";"2017-07-24 20:30:54";1500928254;"Siemens Digitalization Hub to boost Singapore's Smart Nation efforts #MindSphere #iot #iiot http://pbynd.co/wdkep pic.twitter.com/K9hHqF36yB";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Siemens Digitalization Hub to boost Singapore's Smart Nation efforts <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iot?src=hash""><s>#</s><b>iot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iiot?src=hash""><s>#</s><b>iiot</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://pbynd.co/wdkep"" dir=""ltr"" href=""https://t.co/s6O0RylerQ"" rel=""nofollow noopener"" target=""_blank"" title=""http://pbynd.co/wdkep""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pbynd.co/wdkep</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/K9hHqF36yB"">pic.twitter.com/K9hHqF36yB</a></p>";"['http://pbynd.co/wdkep']";"['MindSphere', 'iot', 'iiot']";True;"['https://pbs.twimg.com/media/DFhvpwSUIAAi7TG.jpg']";"";1;0;0;False;False;"";"[]"
"FarandWidecom";"Far & Wide";"974356729856053248";"1067503008752185345";"/FarandWidecom/status/1067503008752185345";"2018-11-27 19:38:45";1543347525;"How many of these have you ever been to?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How many of these have you ever been to?</p>";"[]";"[]";False;"[]";"";196;42;25;True;False;"";"[]"
"TimSheaARC";"Tim Shea";"3317828183";"889531496419254273";"/TimSheaARC/status/889531496419254273";"2017-07-24 17:03:30";1500915810;"#Automation #Summit Highlights @Siemens #Digital #Enterprise #transformation http://bit.ly/2tEhwSk  @CraigDResnick @SiemensUSA #MindSphere";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Automation?src=hash""><s>#</s><b>Automation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Summit?src=hash""><s>#</s><b>Summit</b></a> Highlights <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""294120449"" dir=""ltr"" href=""/Siemens""><s>@</s><b>Siemens</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Digital?src=hash""><s>#</s><b>Digital</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Enterprise?src=hash""><s>#</s><b>Enterprise</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/transformation?src=hash""><s>#</s><b>transformation</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2tEhwSk"" dir=""ltr"" href=""https://t.co/91iCfMBTC9"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2tEhwSk""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2tEhwSk</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2920307739"" dir=""ltr"" href=""/CraigDResnick""><s>@</s><b>CraigDResnick</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16578473"" dir=""ltr"" href=""/SiemensUSA""><s>@</s><b>SiemensUSA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a></p>";"['http://bit.ly/2tEhwSk']";"['Automation', 'Summit', 'Digital', 'Enterprise', 'transformation', 'MindSphere']";False;"[]";"";1;0;0;False;False;"";"[]"
"InesGiovannini1";"Ines Giovannini";"2291211127";"889508975749853185";"/InesGiovannini1/status/889508975749853185";"2017-07-24 15:34:00";1500910440;"Good thing we thought ahead & developed #MindSphere ;-)";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good thing we thought ahead &amp; developed <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> ;-)</p>";"[]";"['MindSphere']";False;"[]";"";1;0;0;False;True;"889364419137777664";"[{'screen_name': 'GoodWorkLabs', 'user_id': '1354543874'}]"
"GuillaumeBelin";"Guillaume Belin";"94826433";"889466507213889536";"/GuillaumeBelin/status/889466507213889536";"2017-07-24 12:45:15";1500900315;"AtosCodex: With Atos services for Manufacturing & #MindSphere develop totally new services & business models #Indu… http://bit.ly/2uOPPGc ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">AtosCodex: With Atos services for Manufacturing &amp; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> develop totally new services &amp; business models <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Indu?src=hash""><s>#</s><b>Indu</b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2uOPPGc"" dir=""ltr"" href=""https://t.co/tefrPzbdTx"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2uOPPGc""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2uOPPGc</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://bit.ly/2uOPPGc']";"['MindSphere', 'Indu']";False;"[]";"";0;0;0;False;False;"";"[]"
"AtosCodex";"Connected Intelligence";"3600453197";"889465955553869825";"/AtosCodex/status/889465955553869825";"2017-07-24 12:43:03";1500900183;"With @Atos services for Manufacturing & #MindSphere develop totally new services & business models #Industry40 http://bit.ly/2uOPPGc ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">With <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""39801655"" dir=""ltr"" href=""/Atos""><s>@</s><b>Atos</b></a> services for Manufacturing &amp; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> develop totally new services &amp; business models <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industry40?src=hash""><s>#</s><b>Industry40</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2uOPPGc"" dir=""ltr"" href=""https://t.co/tWMArB3Mtd"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2uOPPGc""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2uOPPGc</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://bit.ly/2uOPPGc']";"['MindSphere', 'Industry40']";False;"[]";"";2;2;0;False;False;"";"[]"
"MediaServiceInd";"MediaService";"757514006223548416";"889414724668059648";"/MediaServiceInd/status/889414724668059648";"2017-07-24 09:19:29";1500887969;"#Siemens and FTP Team Up on #MindSphere for #Industry 4.0 http://bit.ly/2uPltDo pic.twitter.com/uYC17NAfPT";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Siemens?src=hash""><s>#</s><b>Siemens</b></a> and FTP Team Up on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industry?src=hash""><s>#</s><b>Industry</b></a> 4.0 <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2uPltDo"" dir=""ltr"" href=""https://t.co/EKnzamM65O"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2uPltDo""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2uPltDo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/uYC17NAfPT"">pic.twitter.com/uYC17NAfPT</a></p>";"['http://bit.ly/2uPltDo']";"['Siemens', 'MindSphere', 'Industry']";True;"['https://pbs.twimg.com/media/DFfV2oqXkAAm0qK.jpg']";"";0;0;0;False;False;"";"[]"
"GuillaumeBelin";"Guillaume Belin";"94826433";"889409226803740672";"/GuillaumeBelin/status/889409226803740672";"2017-07-24 08:57:38";1500886658;"AtosCodex: How do you set up your #IoT strategy to be future proof? #Mindsphere atos #IIoT. Watch now. http://bit.ly/2vAJETE ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">AtosCodex: How do you set up your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> strategy to be future proof? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mindsphere?src=hash""><s>#</s><b><strong>Mindsphere</strong></b></a> atos <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a>. Watch now. <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2vAJETE"" dir=""ltr"" href=""https://t.co/ssIURgib17"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2vAJETE""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2vAJETE</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://bit.ly/2vAJETE']";"['IoT', 'Mindsphere', 'IIoT']";False;"[]";"";0;0;0;False;False;"";"[]"
"AtosCodex";"Connected Intelligence";"3600453197";"889408827942154240";"/AtosCodex/status/889408827942154240";"2017-07-24 08:56:03";1500886563;"How do you set up your #IoT strategy to be future proof? #Mindsphere @atos #IIoT. Watch now. http://bit.ly/2vAJETE ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How do you set up your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> strategy to be future proof? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mindsphere?src=hash""><s>#</s><b><strong>Mindsphere</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""39801655"" dir=""ltr"" href=""/Atos""><s>@</s><b>atos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a>. Watch now. <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2vAJETE"" dir=""ltr"" href=""https://t.co/chOUSJmVCE"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2vAJETE""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2vAJETE</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://bit.ly/2vAJETE']";"['IoT', 'Mindsphere', 'IIoT']";False;"[]";"";5;2;0;False;False;"";"[]"
